ZG;1;61.87,32.65,58.27,8.33,67.89,33.88,41.9,57.14,70.78,68.42,8.17,18.06,117.53,15.68,67.81,63.49,58.8,62.4,43.44,48.05
ZH;1;60.91,69.36,51.09,29.14,72.51,71.61,59.64,23.42,19.78,90.02,83.72,70.91,60.14,53.28,51.0,51.84,28.59,77.61,40.13,71.28
ZI;3;286.49,443.56,342.67,155.41,340.63,84.12,422.52,212.89,309.86,164.06,340.23,384.81,369.15,282.89,272.61,342.58,544.37,300.98,172.67,209.01
ZJ;3;168.84,155.12,415.4,391.44,274.19,353.71,230.79,211.25,152.62,330.19,444.72,207.99,360.05,342.73,144.66,403.84,146.0,261.24,372.99,299.82
ZK;3;192.9,160.82,319.99,262.71,309.73,494.24,354.48,160.16,171.37,127.34,161.58,42.67,352.93,356.94,313.53,300.61,374.62,334.33,236.51,585.87
ZL;0;46.78,5.33,15.29,15.99,22.0,41.3,3.53,58.3,22.77,22.03,48.68,12.68,52.05,43.75,24.65,34.38,27.18,6.82,19.1,17.11
ZM;1;60.61,89.98,80.61,71.83,89.58,95.02,73.69,45.41,38.78,67.27,27.58,58.62,48.38,34.03,138.64,25.52,61.97,93.13,43.33,51.9
ZN;3;396.13,383.75,381.63,136.14,290.8,318.95,314.1,358.84,241.66,301.72,187.08,201.16,267.3,156.46,238.25,361.34,339.11,501.76,417.04,258.14
ZO;3;178.77,342.76,218.21,218.27,375.46,413.33,428.38,233.09,249.53,198.86,17.7,579.48,208.94,441.9,354.92,431.57,405.71,300.44,393.77,391.15
ZP;0;11.73,12.59,23.82,24.39,41.74,23.16,14.94,35.4,40.03,44.03,24.41,51.76,12.49,25.58,35.03,11.59,62.88,30.07,25.97,11.23
ZQ;2;163.58,293.65,66.94,104.83,164.35,98.45,26.59,128.04,258.89,153.27,99.81,119.77,186.4,92.64,58.35,87.81,48.06,82.88,202.07,254.39
ZR;2;179.64,172.83,102.81,91.74,278.12,120.21,113.5,69.84,137.07,26.42,32.62,84.88,191.04,156.25,190.29,181.1,141.74,170.86,49.73,224.74
ZS;3;397.67,548.3,116.01,236.62,317.67,306.07,253.64,0.86,201.33,356.94,230.35,139.48,342.13,365.91,216.83,111.54,496.8,385.8,276.29,277.76
ZT;3;525.02,106.24,271.44,235.44,117.78,302.01,171.92,520.9,209.81,178.03,195.97,150.36,173.47,346.47,486.84,337.11,156.86,217.06,319.85,400.17
ZU;3;15.53,127.9,146.23,153.88,171.57,101.21,469.89,436.17,400.73,347.55,535.48,340.23,286.12,360.13,337.64,116.65,209.63,167.1,171.75,59.22
ZV;1;24.18,50.78,48.32,86.74,70.24,24.15,62.81,121.48,93.36,56.49,112.08,84.47,48.9,115.8,55.3,74.86,55.07,68.14,60.79,73.47
ZW;2;211.16,138.93,216.97,170.95,91.44,86.08,100.28,145.09,23.8,166.94,62.68,4.2,202.83,113.48,217.79,214.81,40.75,192.01,123.47,148.0
ZX;2;140.57,74.56,88.43,113.54,62.64,240.44,205.25,131.95,147.65,242.28,217.32,25.61,68.72,11.06,107.56,14.91,152.48,197.19,118.24,65.42
ZY;0;8.44,10.83,16.2,25.21,17.27,18.0,21.65,18.41,34.07,29.97,5.89,29.06,16.53,22.17,16.53,9.56,33.81,25.76,38.58,32.34
ZZ;0;22.08,24.46,16.51,32.82,26.47,12.51,51.69,21.23,5.02,27.44,16.14,15.98,18.83,29.43,9.12,21.59,42.24,22.17,17.17,38.45
