L.A. Confidential,1997,"Kevin Spacey, Russell Crowe, Guy Pearce, James Cromwell, Kim Basinger, David Strathairn, Danny DeVito, Ron Rifkin, Matt McCoy, Paul Guilfoyle, Brenda Bakke, Paolo Seganti, Nectar Rose, Sandra Taylor, Graham Beckel, Elisabeth Granli, Steve Rankin, Allan Graf, Precious Chong, Symba, Bob Clendenin, Lennie Loftin, Will Zahrn, Amber Smith, Darrell Sandeen, Michael Warwick, Simon Baker, Shawnee Free Jones, Matthew Allen Bretz, Thomas Rosales Jr., Shane Dixon, Norman Howell, Brian Lally, Don Pulford, Chris Short, John Mahon, Tomas Arana, Michael McCleery, George Yager, Jack Conley, Ginger Slaughter, Jack Knight, John H. Evans, Gene Wolande, Brian Bossetta, Michael Chieffo, Gwenda Deacon, Mike Kennedy, Ingo Neuhaus, Robert Harrison, Jim Metzler, Robert Barry Fleming, Jeremiah Birkett, Salim Grant, Karr Washington, Noel Evangelisti, Marisol Padilla Sánchez, Jeff Sanders, Steven Lambert, Jordan Marder, Gregory White, April Breneman, Lisa Worthy, Beverly Sharpe, Colin Mitchell, John Slade, Kevin Maloney, Patrice Walters, Rebecca Klingler, Irene Roseen, Scott Eberlein, David St. James, Bodie Newcomb, Jeff Austin, Robert Foster, Kevin Patrick Kelly, Henry Marder, Monty McKee, Henry Meyers, Michael Ossmann, Dick Stilwell, Jess Thomas, Robert Thompson, Jody Wood, Jonathan Adler, Hennen Chambers, Priscilla Cory, T.K. Durham, Scott McKinley, Jimmy Ortega, Gilbert Rosales, Rocco Salata, Vern Urich, Sam P.Whitehead, Dell Yount"
Mrs. Brown,1997,"Gerard Butler, Geoffrey Palmer, Judi Dench, Billy Connolly, Antony Sher, Richard Pasco, Oliver Kent, Georgie Glen, Bridget McConnell, Claire Nicolson, Sara Stewart, David Westhead, Finty Williams, Hattie Ladbury, Alex Menzies, Simon McKerrell"
Fools Rush In,1997,"Matthew Perry, Salma Hayek, Siobhan Fallon Hogan, John Bennett Perry, Jill Clayburgh, Jon Tenney, Stanley DeSantis, Carlos Gómez, Tomas Milian, Mark Adair-Rios, Anne Betancourt, Suzanne Snyder, Angelina Torres, Debby Shively, Annie Combs, Shelley Morrison, María Cellario, Irene Hernández, Josh Cruze, Angela Lanza, Randy Sutton, Christopher Michael, Angel Valdez, César Santana, Garret Davis, Chris O'Neill, John Tripp, Andrew Hill Newman, Chris Bauer, Douglas Weston, Rupert Baca, Jan Austell, Cydney Arther, Leslie Silva, Maryann Plunkett, Juel Mendel, Eddie Powers, Salvador Saldaña, Roger Anthony, Robert Arevalo, Beth Broderick, Veronica Grey, Gilda Longoria, Marshall Dancing Elk Lucas, Bob Pepper, Maridean Mansfield Shepard, Jay So, Sheila Surkes Scotti, Jeff Yesko"
The Jerky Boys: The Movie,1995,"Alan Arkin, Alan North, William Hickey, Suzanne Shepherd, James Lorinz, Paul Bartel, Vincent Pastore, Jorja Fox, Brad Sullivan, John G. Brennan, Kamal Ahmed, Brian Tarantina, Peter Appel, Darryl Theirse, David Pittu, Frank Senger, Michael Louis Serafin-Wells, Ozzy Osbourne, Henry Bogdan, Rob Echeverria, Page Hamilton, John Stanier, John Norman Thomas, Hope Shapiro, Danny Dennis, Brenda Forbes, David Stepkin, Robert Weil, Joe Lisi, Ron Ostrow, Garfield, Susan Blommaert, Angela Pupello, Ronald Rand, David Klein, Coach Cox, Christopher Conte, Charlotte Moore, Dennis Hutchinson, Maria A. Corbo, Jerry Dunphy, Christopher Calvin Harrison, John DiLeo, Marc Webster, Michael E. Giammella, Mark Birch, Liam Ferguson, Matthew T. Gitkin, Steve Nuke, Michael Wehrhahn"
Reversal of Fortune,1990,"Glenn Close, Jeremy Irons, Ron Silver, Jack Gilpin, Uta Hagen, Christine Baranski, Fisher Stevens, Annabella Sciorra, Felicity Huffman, Stephen Mailer, Christine Dunford, Mano Singh, Johann Carlo, Keith Reddin, Alan Pottinger, Mitchell Whitfield, Tom Wright, Gordon Joseph Weiss, Michael Lord, Lisa Gay Hamilton, Bill Camp, JD Cullum, Jad Mager, Sarah Fearon, Kristi Hundt, Kara Emerson, Michael Wikes, Thomas Dorff, Bruno Eyron, Bernt Kuhlmann, Redman Maxfield, Conrad McLaren, Edwin McDonough, Brian Delate, Frederick Neumann, Dess Philpot, Steven Black, Kender Jones, Haes Hill, Dan Rea, Leo Leyden, Malachy McCourt, Jessika Cardinahl, Ericka Klein, Joko Zohrer, Heather Rose Dominic, Julie Hagerty, Mary Ann Hannon, Constance Shulman, Frank Stellato, David Van Tieghem"
Restoration,1995,"Meg Ryan, Sam Neill, Polly Walker, David Thewlis, Robert Downey Jr., Hugh Grant, Ian McKellen"
The Fisher King,1991,"Jeff Bridges, Robin Williams, Mercedes Ruehl, Amanda Plummer, Michael Jeter, Tom Waits, Carlos Carrasco, David Hyde Pierce, Ted Ross, Harry Shearer"
Chaplin,1992,"Robert Downey Jr., Dan Aykroyd, Geraldine Chaplin, Kevin Kline, Moira Kelly, James Woods, Nancy Travis, John Thaw, Milla Jovovich, Kevin Dunn, Paul Rhys, Penelope Ann Miller, Marisa Tomei, Diane Lane, Anthony Hopkins, Deborah Moore, David Duchovny, Maria Pitillo, Moira Kelly, Hugh Downer, Nicholas Gatt, Bill Paterson, Anthony Bowles, Bryan Coleman, Howard Lew Lewis, P. H. Moriarty, Brian Lipson, Alan Ford, Thomas Bradford, Liz Porter, Ultan Ely-O'Carroll, Marcus Eyre, Anwar Adaoui, Ben Bilson, Matthew Cartwright, Ian Covington, Adam Goodwin, Milly Gregory, Sam Holland, Josh Maguire, Daniel Sherman, Luke Strain, Frankie Sullivan, Karen Salt, Gerald Sim, Una Brandon-Jones, Audrey Leybourne, Graham Sinclair, Karen Lewis, Andrée Bernard, Carole Jahme, Jacqueline Leonard, Claire Perriam, Theresa Petts, David Gant, Mary Healey, Malcolm Terris, Phil Brown, Matthew Cottle, Ena Baga, Mario Govoni, David Manzy, C.J. Golden, Raymond Lynch, Peter Georges, Mike Randleman, Mike Peluso, Caroline Cornell, Ann Fairlie, Paul Hayes, Dennis Vero, Francesca Buller, Nick Corello, Richard Fast, Brad Parker, Yoshio Be, Peter Crook, David Totheroh, Jack Totheroh, Jack Ritschel, Heather McNair, Laura Bastianelli, Joy Claussen, Paul Bruno Grenier, MaryKate Harris, Charles Howerton, Jason Logan, Renata Scott, Michael Villani, Jerry Jensen, Larry Randolph, Alan Charof, Dana Craig, Kennedy Grant, Ken Magee, Benjamin Whitrow, Edward Crangle, Stuart Richman, Mark Vegh, Caroline Guthrie"
Nobody's Fool,1994,"Paul Newman, Jessica Tandy, Dylan Walsh, Pruitt Taylor Vince, Philip Bosco, Melanie Griffith, Bruce Willis, Josef Sommer, Catherine Dent, Philip Seymour Hoffman, Gene Saks, Jay Patterson, Alexander Goodwin, Jerry Mayer, Carl J. Matusovich, Angela Pietropinto, Alice Drummond, Margo Martindale, Angelica Page, Richard Mawe, Joe Paparone, Shannah Laumeister, John Leighton, Kenneth Frawley, Marcus Powell, Frank W. Inness, Page Johnson, William Raymond Calhoun, Bob Heitman, Drenda Spohnholtz, Gerry Robert Byrne, Anibal O. Lleras, Elizabeth Wilson"
Nixon,1995,"Anthony Hopkins, Joan Allen, Paul Sorvino, Bob Hoskins, Powers Boothe, James Woods, Ed Harris, Kevin Dunn, E. G. Marshall, Fyvush Finkel, Bridgette Wilson, Bai Ling, Robert Beltran, Dan Hedaya, Annabeth Gish, Edward Herrmann, David Paymer, George Plimpton, David Hyde Pierce, Mary Steenburgen, J. T. Walsh, Madeline Kahn, John Stockwell, Michael Chiklis, Oliver Stone, Joanna Going, Tony Goldwyn, Saul Rubinek, James Pickens Jr., Larry Hagman, John Diehl"
Sling Blade,1996,"Billy Bob Thornton, Robert Duvall, Lucas Black, J. T. Walsh, John Ritter, Dwight Yoakam, Natalie Canerday, James Hampton, Rick Dial, Brent Briscoe, Christine Renee Ward, Sarah Boss, Kathy Sue Brown, Wendell Rafferty, Col. Bruce Hampton (Ret.), Vic Chesnutt, Mickey Jones, Jim Jarmusch, Ian Moore, Judy Pryor Trice, Scott Stewart, Betty Lynn Hall, Gary Don Fletcher, Tim Holder, Tom Kagy, Stacy Barrow, Jackie Stewart, Jamie Stewart, D.J. Royston, Lacy Bailey, Raymond Lewallen, Bill Glasscock"
The People vs. Larry Flynt,1996,"Woody Harrelson, Courtney Love, Edward Norton, Richard Paul, James Cromwell, Vincent Schiavelli, Crispin Glover, Brett Harrelson, Miles Chapin, Rainbeau Mars, James Carville, Donna Hanover, Burt Neuborne, Norm Macdonald, Larry Flynt, Jan Tříska, Cody Block, Ryan Post, Robert Davis, Kacky Walton, John Ryan, Kathleen Kane, Greg Roberson, Jim Peck, Mike Pniewski, Tim Parati, Rick Rogers, Dan Lenzini, David Compton, Gary Lowery, Stephen Dupree, Tam Drummond, Nancy Lea Owen, John Fergus Ryan, Oliver Reed, Meresa T. Ferguson, Andrena Fisher, Ken Kidd, Janie Paris, Carol Russell-Woloshin, Ruby Wilson, Eddie Davis, Blaine Pickett, Kerry White, Joey Hadley, Chris Schadrack, Mac Pirkle, Mark W. Johnson, Doug Bauer, Roberto Roman Ramirez, Blaine Nashold, Aurélia Thiérrée, Scott William Winters, D'Army Bailey, Mike McLaren, Andrew Stahl, Michael Detroit, Jaime Jackson, David Dwyer, Richard Birdsong, James A. White, Gerry Robert Byrne, Benjamin Greene Jr., Mary Neal Naylor, Tina M. Bates, Evans Donnell, Jay Adams, Bennett Wood, Janice Holder, A.V. McDowell, Jim Grimshaw, James Smith, Rand Hopkins, Charles M. Crump, Pierre Secher, Linn Sitler, Mary M. Norman, Jack Shea, Lisa Lax, Susan Howe, Michael Davis, Dennis Turner, Patti Hatchett, Ann Marie Hall, Nate Bynum, Paula Haddock, Gary Kraen, Jeff Johnston, Joey Sulipeck, Jim Palmer, Gene Lyons, Saida Pagan, Jim Hild, Michael Klastorin, Michelle Robinson, Ken Axmaker Jr., James Buchanan, Neill Calabro, Emmy Collins, Kiki Daire"
Ulee's Gold,1997,"Peter Fonda, Patricia Richardson, Christine Dunford, Thomas Mills Wood, Vanessa Zima, Dewey Weber, Steven Flynn, Chad Fish, Ryan Marshall, J. Kenneth Campbell, Traber Burns, Jessica Biel"
Gods and Monsters,1998,"Ian McKellen, Brendan Fraser, Lynn Redgrave, David Dukes, Matt McKenzie, Lolita Davidovich, Jesse James, Rosalind Ayres, Jack Plotnick, Mark Kiely, Cornelia Hayes O'Herlihy, Kevin J. O'Connor, Pamela Salem, Jack Betts, Todd Babcock, Brandon Kleyla, Michael O'Hagan, David Millbern, Amir Aboulela, Marlon Braccia, Jesse Long, Kent George, Martin Ferrero, David Fabrizio, Lisa Darr, Paul Michael Sandberg, Judson Mills, Arthur Dignam, John Gatins, Curtis Harrington, James Lecesne, Sarah Ann Morris, Richard Pines, Owen Masterson, Lisa Vastine"
Affliction,1997,"Nick Nolte, Sissy Spacek, James Coburn, Mary Beth Hurt, Willem Dafoe, Sean McCann, Wayne Robson, Holmes Osborne, Jim True-Frost, Tim Post, Marian Seldes, Christopher Heyerdahl, Sheena Larkin, Brigid Tierney, Janine Theriault, Paul Stewart"
American History X,1998,"Edward Norton, Edward Furlong, Beverly D'Angelo, Avery Brooks, Fairuza Balk, Stacy Keach, Elliott Gould, Jennifer Lien, Guy Torry, Ethan Suplee, William Russ, Joseph Cortese, Christopher Masterson"
SLC Punk!,1998,"Matthew Lillard, Michael A. Goorjian, Annabeth Gish, Jennifer Lien, Summer Phoenix, Devon Sawa, Til Schweiger, Christopher McDonald, Jason Segel, Adam Pascal, James Duval, Chiara Barzini, Kevin Breznahan, Christina Karras, Russell Peacock, Christopher Ogden, Francis Capra, McNally Sagal, Scott Brady, Vaughn McBride, Janice Knickrehm, Marcia Dangerfield, Tom Jacobson, Stephanie Shumway, Eric Robertson, Micaela Nelligan, Mary Bishop, Dominic Gortat, Evan O'Meara, Elizabeth Westwood, Glade Quinn, Brad Jessey, Don Walsh, Adam Lawson, Brandon Klock, Kassandra Metos, Brad Slocum, Joyce Cohen, Tracy Pfau, Dan Epstein, Paige O'Meara, Preston O'Meara, Frank L. Bare II, James Merendino, James Merendino, Bijan Zaimi, Evan O'Meara"
The Rainmaker,1997,"Matt Damon, Danny DeVito, Claire Danes, Jon Voight, Mary Kay Place, Dean Stockwell, Teresa Wright, Virginia Madsen, Mickey Rourke, Andrew Shue, Red West, Johnny Whitworth, Adrian Roberts, Roy Scheider, Randy Travis, Danny Glover, Claire Robinson"
Romeo + Juliet,1996,"Leonardo DiCaprio, Claire Danes, Pete Postlethwaite, Miriam Margolyes, Dash Mihok, Paul Sorvino, Brian Dennehy, Vondie Curtis-Hall, Jesse Bradford, Paul Rudd, John Leguizamo, Harold Perrineau, Vincent Laresca, Christina Pickles, Diane Venora, Jamie Kennedy, Mario Cimarro, M. Emmet Walsh"
Nell,1994,"Jodie Foster, Liam Neeson, Natasha Richardson, Jeremy Davies, Richard Libertini, O'Neal Compton, Nick Searcy, Robin Mullins, Joe Inscoe, Sean Bridgers"
The Red Violin,1998,"Samuel L. Jackson, Jason Flemyng, Greta Scacchi, Christoph Koncz, Don McKellar, Jean-Luc Bideau, Sandra Oh, Monique Mercure, Sylvia Chang, Carlo Cecchi, Irene Grazioli, Johannes Silberschneider, Anita Laurenzi, Julian Richings, Lui Zifeng"
Buffalo '66,1998,"Vincent Gallo, Christina Ricci, Mickey Rourke, Rosanna Arquette, Ben Gazzara, Anjelica Huston, Jan-Michael Vincent, Kevin Corrigan, Kevin Pollak, Alex Karras, John Sansone"
Any Given Sunday,1999,"Al Pacino, Dennis Quaid, Cameron Diaz, James Woods, Jamie Foxx, LL Cool J, Aaron Eckhart, Matthew Modine, Lauren Holly, Lela Rochon, John C. McGinley, Charlton Heston, James Karen, Elizabeth Berkley, Ann-Margret, Bill Bellamy, Lawrence Taylor, Andrew Bryniarski, Jim Brown, Gianni Russo, Duane Martin, Clifton Davis, John Daniel, Pat O'Hara, Jerry A. Sharp, The Boogeyman, Mazio Royster, Todd Smith, Jamie Williams, Craig Thomson, Greg Orvis, Rick Johnson, Björn Nittmo, Matt Martinez, Pete Ohnegian, Brian E. O'Neal, Robert Goff, Tony Egues, Marc Claus, Michelle A. Porachan, Tyler Cravens, James A. Bachand, Jason Rubenstein, Joseph Unitas, J.V. Goodman, Skip McClendon, Derrick Lassic, Fred Lester, Eric Miller, Todd Eric Yeaman, Clyde Sherman, Connell Spain Jr., Otis Mounds, Matt Storm, Michael Osuna, Connell Maynor, Marty Hochertz, Robert Gordon, Barry Wagner, Richard Mckenzie, Sean Hamlet, Robert Grogan, Nyle Wiren, Michael Groh III, Len Johnson, Basil Proctor, Mathew Keneley, Kevin Reid, Art Young, William Hanlon, Allan Graf, Joseph W. Underwood, Timothy F. Crowley, Steven Raulerson, Oliver Stone, Phil Latzman, Barry Switzer, Mark Robert Ellis, Anthony L. Tanzi, Joseph A. Wilson, Margaret Betts, Antares Davis, Liz Petterson, Lester Speight, Daniel Marino, Alexandra L. Hellman, Hunter White, Kirsten Krueger, Joanna Theobalds, Tonya Oliver, Amy Dorris, Mary Fanaro, Sarah Penman, Kathy Alzado Murray, Sacha Voski, Nikki Novak, Michelle Bernard, Lisa Ann Phillips, Cat Stone, Carin Abnathy"
Magnolia,1999,"Tom Cruise, Melinda Dillon, April Grace, Luis Guzmán, Philip Baker Hall, Philip Seymour Hoffman, Ricky Jay, William H. Macy, Alfred Molina, Julianne Moore, John C. Reilly, Jason Robards Jr., Melora Walters, Jeremy Blackman, Orlando Jones, Henry Gibson, Michael Murphy, Michael Bowen, Felicity Huffman, Genevieve Zweig, Thomas Jane, Eileen Ryan Penn, Ricky Jay, Emmanuel Johnson, Don McManus, Danny Wells, Pat Healy, Mark Flannagan, Neil Flynn, Rod McLachlan, Allan Graf, Patton Oswalt, Raymond 'Big Guy' Gonzales, Brad Hunt, Jim Meskimen, Chris O'Hara, Clement Blake, Frank Elmore, John Kraft Seitz, Cory Buck, Tim Soronen, Jim Ortlieb, Holly Houston, Benjamin Niedens, Veronica Hart, Melissa Spell, James Kiriyama Lem, Jason 'Jake' Cross, Charlie Scott, Juan Medrano, John Pritchett, Cleo King, Michael Shamus Wiles, Jason Andrews, John S. Davies, Kevin Breznahan, Kevin Breznahan, Miguel Perez, David Masuda, Neil Pepe, Lionel Mark Smith, Annette Helde, Lynne Lerner, Scott Burkett, Bob Brewer, Julie Brewer, Nancy Marston, Maurey Marston, Jamala Gaither, Amy Brown, Meagen Fay, Patricia Forte, Patrick Warren, Virginia Pereira, Craig Kvinsland, Patricia Scanlon, Natalie Marston, Bobby Brewer, Clark Gregg, Art Frankel, Matt Gerald, Guillermo Melgarejo, Paul F. Tompkins, Mary Lynn Rajskub, Jim Beaver, Ezra Buzzington, Denise Woolfork, Ron Kalina, Michael Burton, Danny Wilson, Robert Downey Sr., William Mapother, Larry Ballard, Brett Higgins, Brian Higgins, Michael Phillips, Lillian Adams, Steven Bush, Mike Massa, Dale Gibson"
The Truman Show,1998,"Jim Carrey, Laura Linney, Ed Harris, Noah Emmerich, Natascha McElhone, Paul Giamatti, Peter Krause, Holland Taylor, Heidi Schanz, Judy Clayton, Don Taylor, Ron Taylor, Brian Delate, Laura Linney, Natascha McElhone, Blair Slater, Ted Raymond, Fritz Dominique, Angel Schmiedt, Nastassja Schmiedt, Muriel Moore, Mal Jones, Judson Vaughn, Earl Hilliard Jr., David Andrew Nash, Jim Towers, Savannah Swafford, Antoni Corone, Mario Ernesto Sánchez, John Roselius, Kade Coates, Marcia DeBonis, Sam Kitchin, Sebastian Youngblood, Dave Corey, Mark Alan Gillott, Jay Saiter, Tony Todd, Marco Rubeo, Darryl Davis, Robert Davis, R.J. Murdock, Matthew McDonough, Larry McDowell, Joseph Lucus, Logan Kirksey, Adam Tomei, Harry Shearer, Una Damon, Philip Baker Hall, John Pleshette, Philip Glass, John Pramik, O-Lan Jones, Krista Lynn Landolfi, Joe Minjares, Al Foster, Zoaunne LeRoy, Millie Slavin, Terry Camilleri, Donna Hardy, Jeanette Miller, Joel McKinnon Miller, Tom Simmons, Susan Angelo, Carly Smiga, Yuji Okumoto, Kiyoko Yamaguchi, Saemi Nakamura, Courtney Pakiz, Jake Eberle, Melissa Fitzgerald, Marc Macaulay, Mickalean McCormick, Lorin Moore, Kevin D. Ross, Erica Taylor, David Andrew Nash"
Courage Under Fire,1996,"Denzel Washington, Meg Ryan, Lou Diamond Phillips, Matt Damon, Scott Glenn, Bronson Pinchot, Željko Ivanek, Regina Taylor, Michael Moriarty, Sean Patrick Thomas, Seth Gilliam, Manny Pérez, Ned Vaughn, Sean Astin, Tim Guinee, Armand Darrius, David McSwain, Bruce McGill"
Wild at Heart,1990,"Nicolas Cage, Laura Dern, Willem Dafoe, Diane Ladd, Harry Dean Stanton, David Patrick Kelly, Sherilyn Fenn, Sheryl Lee, Isabella Rossellini, J. E. Freeman, Grace Zabriskie, Jack Nance, John Lurie, Crispin Glover, Freddie Jones, William Morgan Sheppard, Calvin Lockhart, Marvin Kaplan, Pruitt Taylor Vince, Glenn Walker Harris Jr., Gregg Dandridge"
Bound,1996,"Gina Gershon, Jennifer Tilly, Joe Pantoliano, John P. Ryan, Christopher Meloni, Mary Mara, Richard C. Sarafian, Barry Kivel, Susie Bright"
Malicious,1995,"John Vernon, Molly Ringwald, Mimi Kuzyk, Sarah Lassez, Jerry Wasserman, Patrick McGaw, Joe Maffei, Rhino Michaels, Jennifer Copping"
Selena,1997,"Jennifer Lopez, Edward James Olmos, Jon Seda, Lupe Ontiveros, Constance Marie, Jacob Vargas, Jackie Guerra, Rebecca Lee Meza, Alex Meneses, Pete Astudillo, Rueben Gonzales, Ricky Vela, Don Shelton, Richard Emanuelle, Panchito Gomez, Richard Coca, George Perez, Brian Fallteen, Carmen Martínez, Elisabeth Gonzalez, Richard Iglesias, Everett Sifuentes, Gil Glasgow, Victoria Elena Flores, Rafael Tamayo, Carl William Holler, Bel Hernandez, Gail Cronauer, Elia Ortiz, Fernando Cubillas, Sal Lopez, Richard William Hughes, Erick Carrillo, Frank Mendez, Seidy López, Francisco J. De La Fuente, Don Cass, Keith Kaslow, Peter P. Montejano, Michael Guerrero, Ronald Gonzales, Chris Doughton, León Singer, Marta Flores, Terry Elena Ordaz, Marcos Padilla, Valerio Longoria Sr., Philip Raybourn, Mark Carrillo, Darline Tigrett, Donnie Neubauer, John Verea, Joe Stevens, Marika Baca, Michelle McManus, Barbara Petricini-Buxton, Leonardo Martinez, Molly Moroney, Desi McGill, Tom Christopher, Cora Cardona, Amin Mery, Lori Berlanga, Larry Cashion, Jeff Dylan Graham, Jason Bradley Jacobs, Raven Kaylor, Ray Melendez, Rick Olmos, Xavier Ramirez, Marc Kenneth Robinson, Darlene Tygrett, Andie X, Nicole Young"
Holy Smoke!,1999,"Kate Winslet, Harvey Keitel, Pam Grier, Daniel Wyllie, Sophie Lee, Tim Robertson, Paul Goddard, Simon Anderson, Julie Hamilton, George Mangos, Austen Tayshus, Kerry Walker, Samantha Murray, Leslie Dayman, Dhritiman Chatterjee, Nalini Krishan"
Rudy,1993,"Lili Taylor, Ned Beatty, Charles S. Dutton, Sean Astin, Jon Favreau, Chelcie Ross, Robert Prosky, Jason Miller, Vince Vaughn, Scott Benjaminson, Christopher Erwin, Greta Lind, Chris Reed, Mary Ann Thebus, Deborah Wittenberg, Kevin Duda, Robert Benirschke, Luke Massery, Robert J. Steinmiller Jr., Jake Armstrong, John Duda, Joe Sikora, Gerry Becker, Robert Swan, Leonard Kuberski, James Riehle, Robert Mohler, Todd Spicer, Jean Plumhoff, Spyridon Stratigos, John Beasley, Ron Dean, Paul Bergan, Lorenzo Clemons, Sean Grennan, John Whitmer, Scott A. Boyd, William Bergan, Kevin Thomas, Tom Dennin, Michael Sassone, Marie Anspaugh, Chris Olson, Peter Rausch, Kevin C. White, Jennie Israel, Amy Pietz, Mitch Rouse, Lauren Katz, Christine Failla, Donna Cihak, Colleen Moore, Diana James, Mindy Hester, Casey Cooper, Jenna Chevigny, Beth Behrends, Corelle Banjoman, Pablo Gonzales, Spencer Grady, Kellie Malczynski, Theodore Hesburgh, Edmund Joyce, Kent Hunsley, Dennis McGowan, Jennifer Patricia Phelps, Michael Scarsella, George Poorman, Robert Simmermon, Rudy Ruettiger, Bob Zillmer, Scott Denny, Daniel Boughton, Mo Gallini, Carrie Grafton, Carrie Grafton, Katie Madonna Lee, Regina Prokop, Jack Rooney, Keith Schrader, Eric T. Schroeder, Dan Severn, Al Snow, David St. Onge, Lisa Varga"
Gia,1998,"Angelina Jolie, Elizabeth Mitchell, Mila Kunis, Scott Cohen, Faye Dunaway, Mercedes Ruehl, Alexander Enberg, Kylie Travis, Eric Michael Cole, Louis Giambalvo, Samantha Torres"
Malcolm X,1992,"Denzel Washington, Angela Bassett, Al Freeman Jr., Albert Hall, Delroy Lindo, Spike Lee, Lizbeth MacKay, Christopher Plummer, Lonette McKee, Theresa Randle, Karen Allen, Giancarlo Esposito, Ossie Davis, Michael Imperioli, John Sayles, Peter Boyle, Debi Mazar, David Patrick Kelly, Nelson Mandela, Kate Vernon, Tommy Hollis, James McDaniel, Ernest Lee Thomas, Jean-Claude La Marre, O. L. Duke, Larry McCoy, Maurice Sneed, Phyllis Yvonne Stickney, Scot Anthony Robinson, Sonny Jim Gaines, Joe Seneca, LaTanya Richardson, Wendell Pierce, Michael Guess, Leland Gantt, Leonard L. Thomas, Roger Guenveur Smith, Craig Wasson, Graham Brown, Gerica Cox, Kristan Rai Segure, Lauren Padick, Danielle Fletcher, Robinson Frank Adu, Aleta Mitchell, Curt Williams, John Ottavino, John Reidy, Frances Foster, Reggie Montgomery, Gary L. Catus, Sharon Washington, Shirley Stoler, Oran 'Juice' Jones, Ricky Gordon, George Lee Miles, Raye Dowell, Veronica Webb, Abdul Salaam El Razzac, Keith Randolph Smith, George Guidall, James L. Swain, Pee Wee Love, Lawrence James, Steve White, K. Smith, Christopher Rubin, Matthew Harris, Zakee Howze, Cytia Fontenette, Marlaine Bass, Benjamin Atwell, Peter Dunn, Dion Smack Jr., Darnell Smith, TaiNesha Scott, Chelsea Counts, Chela Counts, Natalie Clanton, Jessica Givens, LaToyah Bigelow, Martaleah Jackson, Tamaraleah Jackson, Jasmine Smith, Valentino Smith, David Thomas Jr., Simon Do-Ley, Bill Goldberg, Jonathan Peck, Leonard Parker, Lennis Washington, Dyan Humes, Terry Layman, Terry Sumter, Jasper McGruder, Mary Alice, Wyatt Tee Walker, Hazel Medina, Wendy E. Taylor, Ed Herlihy"
